Family,Genus,species,bar_code,plot_code,X,Y,DBH,leaf_thickness,leaf_toughness,sapwood_density,N,C_N,N15,C13,chlorophyll_concentration,surface_area,SLA
Lecythidaceae,Eschweilera,sagotiana,P00610453,P006,56,157,19.1,237.4666646,2.733333349,NA,0.024857512,20.07998898,-0.471383081,-32.12480727,82.6359995,54.26666667,8.374485572
Lecythidaceae,Eschweilera,sagotiana,P00610464,P006,56,145,38,316.8000081,2.50666666,NA,0.016339932,31.09908113,0.471904187,-31.8091107,43.59183134,26.6,7.321101094
Lecythidaceae,Eschweilera,sagotiana,P00610494,P006,64,142,21,364.9000041,2.990000089,NA,0.016303304,31.03191163,0.278690207,-32.48627496,71.67435564,72.06666667,5.689473577
Lecythidaceae,Eschweilera,sagotiana,P00610495,P006,60,140,14,283.1333415,2.50333333,NA,0.018618358,26.86762909,-0.147757209,-32.80213383,66.50353711,102.7,7.358490502
Lecythidaceae,Eschweilera,sagotiana,P00610497,P006,61,146,30.1,239.4333344,2.310000022,NA,0.02009635,25.41972497,-1.184802235,-31.66760126,60.87835456,47.13333333,7.851193655
Lecythidaceae,Eschweilera,sagotiana,P00610513,P006,65,168,19.1,232.4666646,2.393333276,NA,0.025608252,20.02704585,-0.199672523,-31.35910058,86.92270356,53.4,8.516746221
Lecythidaceae,Eschweilera,sagotiana,P00610516,P006,66,178,46.8,310.0999959,3.383333286,NA,0.017486622,29.00999621,1.254043545,-32.48866939,66.43908367,36.16666667,6.990979309
Lecythidaceae,Eschweilera,sagotiana,P00610608,P006,77,182,41.4,310.3333333,3.773333311,NA,0.014522483,34.33909532,0.119565385,-31.69291309,45.03708489,91.3,7.589360002
Lecythidaceae,Eschweilera,sagotiana,P00610619,P006,78,163,23.6,387,3.773333311,NA,0.018203981,27.95924133,0.831938729,-31.95448094,85.49967577,79.03333333,4.875591163
Lecythidaceae,Eschweilera,sagotiana,P00610625,P006,77,158,24,320.4333293,3.293333292,NA,NA,NA,NA,NA,59.0790989,56.4,6.738351155
Lecythidaceae,Eschweilera,sagotiana,P00610635,P006,72,148,31.8,236.2333323,2.830000003,NA,0.022149023,22.41867255,-0.293348678,-32.43651393,75.92567711,38.8,9.611891035
Lecythidaceae,Eschweilera,sagotiana,P00610641,P006,79,136,30.6,247.4333344,1.966666659,NA,0.023626929,21.11781645,0.117647595,-33.07006622,77.50629596,65.83333333,9.360189642
Lecythidaceae,Eschweilera,sagotiana,P00610642,P006,78,135,32.3,224.899999,2.280000011,NA,0.024657444,20.58125526,-0.506921011,-32.36957049,73.25514189,61.8,8.786730046
Lecythidaceae,Eschweilera,sagotiana,P00610659,P006,85,149,28,320.6666667,2.849999984,NA,0.015450429,31.3081673,0.924439997,-32.06376233,45.38983943,52.43333333,8.124999919
Lecythidaceae,Eschweilera,sagotiana,P00610672,P006,86,170,12.7,295.2333374,2.976666609,NA,0.01774436,27.48052237,0.179025423,-33.71882971,74.51086193,73.53333333,6.945843831
Lecythidaceae,Eschweilera,sagotiana,P00610739,P006,93,223,26.1,361.0999959,3.289999962,NA,NA,NA,NA,NA,73.32446859,46.16666667,6.620458678
Lecythidaceae,Eschweilera,sagotiana,P00610798,P006,93,140,37.1,344.1999919,3.133333365,NA,0.014748647,33.40018444,1.521558787,-32.33139011,56.33224774,57.76666667,5.706289212
Lecythidaceae,Eschweilera,sagotiana,P00610802,P006,99,129,29.3,360.5666707,4.123333454,NA,0.015642141,32.22148093,1.661093808,-33.49604457,85.57821099,66.4,5.362045798
Lecythidaceae,Eschweilera,sagotiana,P00612809,P006,28,160,11.9,332.2333374,2.696666718,0.7444,0.012685661,37.56470183,1.758280219,-31.7702075,40.49170671,65.8,7.554534743
Lecythidaceae,Eschweilera,sagotiana,P01860120,P018,53,49,17.7,254.6666616,2.879999955,NA,0.012418127,32.94137973,2.915558294,-33.53778709,62.40604194,131.0666667,8.6228069
Lecythidaceae,Eschweilera,simiorum,LV109423,LV1,185.2,5.2,37.7388535,231.6666667,1.896666686,0.67816,NA,NA,NA,NA,96.50819928,179.5086924,9.923089603
Lecythidaceae,Eschweilera,simiorum,M17116132,M1711,22,100,14.6,172,1.50333333,0.566,NA,NA,NA,NA,62.71472887,155.5,15.29508251
Lecythidaceae,Eschweilera,simiorum,NL110050,NL11,100,85,22.7,206.3333333,1.576666673,NA,0.023686939,19.42952443,5.864410542,-31.54100705,72.97832061,138.9,10.00960849
Lecythidaceae,Eschweilera,simiorum,NL110549,NL11,196,83,11,169.2333323,1.673333327,0.7101,0.024766414,19.40308767,5.374692549,-33.68837802,77.94187511,152.2666667,13.28679456
Lecythidaceae,Eschweilera,simiorum,NL110596,NL11,NA,NA,NA,141.200002,1.519999981,NA,0.038442966,12.97566725,4.820248765,-32.41873751,53.00297229,107.2,15.16981129
Lecythidaceae,Eschweilera,squamata,NH200207,NH20,41,331,19.9,207.7666677,1.566666643,0.6194,0.025557486,18.6955647,5.438249182,-31.77694356,78.74552468,86.56666667,11.25704358
Lecythidaceae,Eschweilera,squamata,NH200367,NH20,71,313,12.1,184,1.306666652,0.5999,NA,NA,NA,NA,70.52271763,33.9,10.49535591
Lecythidaceae,Gustavia,hexapetala,A110013,A11,12,8,13.7,196.6666667,1.24666667,0.65,NA,NA,NA,NA,55.35968118,48.36666667,11.44321761
Lecythidaceae,Gustavia,hexapetala,A110055,A11,17,50,12.1,213.1333313,1.373333335,NA,NA,NA,NA,NA,81.19669576,66.43333333,12.07147167
Lecythidaceae,Gustavia,hexapetala,A110100,A11,16,90,11.8,173.3333333,1.376666665,0.65,NA,NA,NA,NA,64.96901978,39,15.11627928
Lecythidaceae,Gustavia,hexapetala,A110205,A11,52,13,15.6,218.100001,1.460000038,NA,NA,NA,NA,NA,58.42844969,62.66666667,11.98979578
Lecythidaceae,Gustavia,hexapetala,A110215,A11,52,38,16.4,200.2333323,1.300000032,0.65,NA,NA,NA,NA,75.49904243,65.93333333,11.80895535
Lecythidaceae,Gustavia,hexapetala,A110426,A11,83,85,16.4,178.3333333,1.263333321,NA,NA,NA,NA,NA,53.16917251,47.9,17.04626315
Lecythidaceae,Gustavia,hexapetala,B419017,B4,21,91,19.6,210.1333313,1.059999963,NA,NA,NA,NA,NA,62.52939088,74.6,12.52378287
Lecythidaceae,Gustavia,hexapetala,B420039,B4,6,72,11.6,222.3333333,1.310000022,NA,NA,NA,NA,NA,68.52432152,67.63333333,14.20868344
Lecythidaceae,Gustavia,hexapetala,B421040,B4,8,26,14.3,196.8666687,1.353333354,NA,NA,NA,NA,NA,52.616436,50.53333333,15.14485489
Lecythidaceae,Gustavia,hexapetala,B422004,B4,14,16,23.7,258.7666575,1.706666629,0.57,0.029443992,16.72753834,3.932078937,-31.27887258,66.56803828,51.3,11.32450308
Lecythidaceae,Gustavia,hexapetala,B427040,B4,50,86,10,201,1.183333357,0.64,NA,NA,NA,NA,74.58110896,69.3,11.99653793
Lecythidaceae,Gustavia,hexapetala,B427051,B4,47,95,15.9,235.899999,1.669999997,NA,NA,NA,NA,NA,80.07496361,63.13333333,9.517587894
Lecythidaceae,Gustavia,hexapetala,B428055,B4,34,56,14.5,187.899999,1.190000017,0.61,NA,NA,NA,NA,62.15985144,91.83333333,15.19580836
Lecythidaceae,Gustavia,hexapetala,B429047,B4,39,43,11.5,211.2333323,1.580000003,NA,NA,NA,NA,NA,56.90949022,37.23333333,15.91168092
Lecythidaceae,Gustavia,hexapetala,B430073,B4,38,7,12.7,206,1.25999999,NA,NA,NA,NA,NA,47.95485805,71.03333333,15.79688615
Lecythidaceae,Gustavia,hexapetala,B435045,B4,52,77,13.4,212.5333354,1.089999974,0.59,NA,NA,NA,NA,60.6363329,71.26666667,12.91842899
Lecythidaceae,Gustavia,hexapetala,B435070,B4,70,86,13.5,159.4333344,1.113333344,NA,NA,NA,NA,NA,58.84194154,44.13333333,15.9134615
Lecythidaceae,Gustavia,hexapetala,B444064,B4,100,50,12.4,211.4333344,1.399999976,NA,NA,NA,NA,NA,68.1297373,43.9,10.84843478
Lecythidaceae,Gustavia,hexapetala,LV109115,LV1,129.4,0.7,23.24840764,210,1.336666663,0.57838,NA,NA,NA,NA,67.41067574,46.25933329,11.45032962
Lecythidaceae,Gustavia,hexapetala,M17116017,M1711,7,12,18.5,229.5666656,1.879999995,0.6839,NA,NA,NA,NA,62.09841045,64.56666667,11.02447373
Lecythidaceae,Gustavia,hexapetala,NH200030,NH20,6,348,11.5,160.6666667,1.163333337,NA,NA,NA,NA,NA,34.3292254,73.86666667,20.18214955
Lecythidaceae,Gustavia,hexapetala,NH200056,NH20,19,311,16.7,210.100001,1.26333336,NA,NA,NA,NA,NA,65.22298809,58,13.11228342
Lecythidaceae,Gustavia,hexapetala,NH200075,NH20,20,342,22,189.200002,1.169999997,NA,NA,NA,NA,NA,58.54639213,49.83333333,16.48291101
Lecythidaceae,Gustavia,hexapetala,NH200260,NH20,51,326,13.4,201,1.416666667,0.6515,NA,NA,NA,NA,73.67187933,71.36666667,14.19761286
Lecythidaceae,Gustavia,hexapetala,NH200277,NH20,56,355,19.2,222.5333354,1.206666629,NA,NA,NA,NA,NA,45.79487453,55.36666667,10.77871506
Lecythidaceae,Gustavia,hexapetala,NH200297,NH20,62,303,16,196.6666667,1.516666691,0.5917,0.026606308,16.16737873,4.123958698,-32.92565548,67.15058185,140.2333333,12.79501198
Lecythidaceae,Gustavia,hexapetala,NH200299,NH20,67,304,18.6,214.899999,1.50999999,NA,NA,NA,NA,NA,65.47766818,88.23333333,15.18646038
Lecythidaceae,Gustavia,hexapetala,NH200347,NH20,65,390,21.5,225.4333344,1.523333351,NA,0.025785501,17.81735899,2.225479839,-32.60757453,82.40735657,55.8,12.38165655
Lecythidaceae,Gustavia,hexapetala,NH200355,NH20,78,300,13.4,227.5333354,1.623333335,0.6347,0.026116092,17.43632068,3.748552935,-31.28924598,79.40799752,75,11.09467425
Lecythidaceae,Gustavia,hexapetala,NH200462,NH20,80,359,21,187.4666646,1.563333313,NA,NA,NA,NA,NA,51.90321809,51.96666667,13.67543841
Lecythidaceae,Gustavia,hexapetala,NH200470,NH20,85,368,25.3,193.6666667,1.349999984,0.5497,NA,NA,NA,NA,67.54099943,81.06666667,13.44389154
Lecythidaceae,Gustavia,hexapetala,NH200497,NH20,97,315,21,219.5666656,1.426666697,NA,NA,NA,NA,NA,48.37279086,90.13333333,14.10537301
Lecythidaceae,Gustavia,hexapetala,NH200534,NH20,91,379,22.8,234.899999,1.580000003,NA,NA,NA,NA,NA,73.9507255,61.06666667,10.27481777
Lecythidaceae,Gustavia,hexapetala,NL110051,NL11,105,86,26.1,213.6666667,1.096666674,0.5621,0.02757377,17.1228836,6.315668347,-31.83366402,62.52939088,NA,NA
Lecythidaceae,Gustavia,hexapetala,NL110057,NL11,106,95,20.9,210.2333323,1.596666694,NA,0.031853291,14.31992999,5.410906683,-31.38067368,33.28376822,68.76666667,17.63247883
Lecythidaceae,Gustavia,hexapetala,NL110147,NL11,127,43,21.2,222.799998,1.280000011,0.567,0.028512247,16.10320021,5.429244054,-30.12751905,36.37418374,81.13333333,16.82100867
Lecythidaceae,Gustavia,hexapetala,NL110148,NL11,127,46,22.7,215,1.400000016,NA,0.02316599,20.11978797,5.32284651,-31.18189116,46.25295592,74.63333333,13.97627967
Lecythidaceae,Gustavia,hexapetala,NL110176,NL11,130,96,21.7,242.1333313,1.220000029,NA,0.027362226,16.94682889,4.76671828,-31.82490719,44.03759398,45,15.10067074
Lecythidaceae,Gustavia,hexapetala,NL110238,NL11,133,79,13.5,248.100001,1.303333322,NA,0.027459035,16.52584474,5.355823256,-30.80306401,44.23650576,69.03333333,14.27291518
Lecythidaceae,Gustavia,hexapetala,NL110289,NL11,141,78,16.6,183.3333333,1.516666651,0.5625,0.027915236,16.07049287,5.942463295,-32.85697982,67.34558409,59.9,12.98410401
Lecythidaceae,Gustavia,hexapetala,NL110314,NL11,152,25,16.8,221.6666667,1.463333329,0.6527,0.025642268,18.01760457,5.365193733,-31.30159539,69.1193581,96.53333333,11.6118684
Lecythidaceae,Gustavia,hexapetala,P00610034,P006,5,174,19.6,230.100001,1.379999995,0.6271,0.023342152,19.7500497,2.405881254,-33.12483442,58.96044037,36.13333333,11.70626351
Lecythidaceae,Gustavia,hexapetala,P00610424,P006,54,208,11.5,198.6333364,1.626666665,0.624,0.02805395,16.20264284,1.715324247,-33.91789111,51.79402577,80.6,16.65289265
Lecythidaceae,Gustavia,hexapetala,P00610525,P006,69,187,14.3,218.899999,1.486666679,0.6941,0.020684775,23.17701628,0.993509614,-33.44827138,63.96017397,64.26666667,8.811700329
Lecythidaceae,Gustavia,hexapetala,P00610746,P006,97,213,10.8,243,1.986666679,NA,0.023430579,19.45569757,1.170056668,-34.39748645,66.18171926,55.26666667,7.704460717
Lecythidaceae,Gustavia,hexapetala,P00611009,P006,79,176,10.7,217.899999,1.866666675,NA,0.019362241,25.83505256,-0.632912369,-33.21107567,58.96043811,92.76666667,10.96964932
Lecythidaceae,Gustavia,hexapetala,P01860015,P018,27,25,16.6,184.899999,1.286666671,NA,0.025853242,17.17722489,3.218836973,-33.06187295,67.60623157,49.6,15.41968882
Lecythidaceae,Gustavia,hexapetala,P01860035,P018,26,65,14,235.2333323,2.383333286,0.6985,0.022922688,20.03341009,4.04575401,-32.07566294,86.05071271,51,9.788867416
Lecythidaceae,Gustavia,hexapetala,P01860046,P018,37,16,21,174.2333323,1.456666708,NA,NA,NA,NA,NA,55.58753759,60.93333333,16.51309812
Lecythidaceae,Gustavia,hexapetala,P01860050,P018,37,25,12.7,180.899999,1.423333327,NA,NA,NA,NA,NA,63.21084753,53.1,13.65038583
Lecythidaceae,Gustavia,hexapetala,P01860055,P018,37,37,14.5,156,1.416666627,NA,NA,NA,NA,NA,42.31781599,75.06666667,16.36627922
Lecythidaceae,Gustavia,hexapetala,P01860064,P018,35,51,20.7,214.5666656,2.849999984,NA,0.025001295,18.49177889,2.939524902,-32.88307456,59.43603357,38.33333333,12.9796843
Lecythidaceae,Gustavia,hexapetala,P01860069,P018,48,2,12.6,193.2333323,1.320000013,NA,NA,NA,NA,NA,78.81891091,49.83333333,13.69047647
Lecythidaceae,Gustavia,hexapetala,P01860108,P018,59,31,12.1,204.100001,1.440000017,NA,NA,NA,NA,NA,79.40799752,65.63333333,11.81872743
Lecythidaceae,Gustavia,hexapetala,P01860127,P018,59,56,11.8,194.5666656,1.509999971,NA,NA,NA,NA,NA,69.9856182,71.56666667,12.32491401
Lecythidaceae,Gustavia,hexapetala,P01860165,P018,70,34,14.6,207.100001,1.25666666,NA,0.025268597,18.11720892,3.493696207,-33.22912187,75.07428914,54.03333333,12.07898679
Lecythidaceae,Gustavia,hexapetala,P01860191,P018,78,3,14,199.3333333,1.583333294,NA,NA,NA,NA,NA,66.11748904,71.5,12.83662498
Lecythidaceae,Gustavia,hexapetala,P01860218,P018,75,55,10.2,187,1.109999975,NA,NA,NA,NA,NA,66.69717665,158,15.62809073
Lecythidaceae,Gustavia,hexapetala,P01860226,P018,85,3,13.1,183.6666667,1.409999967,NA,NA,NA,NA,NA,58.48740224,85.7,13.68280951
Lecythidaceae,Gustavia,hexapetala,P01860250,P018,84,44,14.6,178.7666677,1.376666665,NA,0.025884103,17.62415055,3.252766542,-32.47890187,80.67163489,101.1666667,15.68475474
Lecythidaceae,Gustavia,hexapetala,P01860264,P018,39,55,11.5,204.2333323,2.206666668,NA,NA,NA,NA,NA,76.64094437,64.4,12.89719604
Lecythidaceae,Gustavia,hexapetala,P01860293,P018,95,32,14.6,201,1.366666714,NA,NA,NA,NA,NA,74.16038954,49.7,12.0048305
Lecythidaceae,Gustavia,hexapetala,P01860307,P018,99,50,10.3,176.4333344,1.360000014,NA,NA,NA,NA,NA,57.37405756,55.83333333,14.92869903
Lecythidaceae,Gustavia,hexapetala,P01860312,P018,91,67,11.9,205.7666677,1.670000037,NA,0.026241742,16.6484975,3.665039633,-33.2524501,65.03244491,90.03333333,12.99807483
Lecythidaceae,Gustavia,hexapetala,P01860342,P018,15,44,26.3,222.3333333,1.516666651,NA,0.024873012,19.14958848,3.656139229,-32.23165322,65.03244733,57.36666667,10.78996846
Lecythidaceae,Gustavia,hexapetala,P01860350,P018,13,55,22.3,187.2333323,1.630000035,NA,NA,NA,NA,NA,77.94187511,65.03333333,12.4584931
Lecythidaceae,Gustavia,hexapetala,P01860370,P018,9,45,12.6,204.3333333,1.390000025,0.6586,NA,NA,NA,NA,60.87835456,61.6,14.12844038
Lecythidaceae,Gustavia,hexapetala,P01860407,P018,50,70,20.2,231.8666687,1.646666686,NA,0.021637387,21.19555476,4.01263557,-31.6629855,82.33125562,50.3,8.608100296
Lecythidaceae,Gustavia,hexapetala,P01860421,P018,27,79,19.3,196,1.633333325,0.6468,NA,NA,NA,NA,64.21133667,44.06666667,14.19978526
Lecythidaceae,Gustavia,hexapetala,P01860489,P018,55,97,10,182.5333354,1.833333333,NA,NA,NA,NA,NA,48.11133578,119.4333333,16.68063267
Lecythidaceae,Gustavia,hexapetala,T10001,T1,106,1,21.6,230,1.443333348,0.60341,NA,NA,NA,NA,67.34558409,85.50289917,13.49335626
Lecythidaceae,Gustavia,hexapetala,T10020,T1,102.5,56.5,18.5,243.3333333,1.430000027,0.57377,0.029900694,16.04414824,4.135856185,-30.77749931,50.87154095,54.15143331,12.49648478
Lecythidaceae,Gustavia,hexapetala,T10073,T1,96,68.5,19.7,266.6666667,1.396666646,0.62025,0.027209377,17.06243171,3.345252235,-32.15664222,72.22120983,56.3555336,12.53273535
Lecythidaceae,Gustavia,hexapetala,T10285,T1,49,79,15,226.6666667,1.326666673,NA,NA,NA,NA,NA,76.85656218,99.22196706,14.37999486
Lecythidaceae,Gustavia,hexapetala,T10325,T1,35,74,25.9,263.3333333,1.936666648,NA,0.02509698,18.01737285,3.435145632,-32.40699768,86.12967572,77.46793111,11.8876618
Lecythidaceae,Lecythis,aurantiaca,T10031,T1,101,88,21.8,313.3333333,2.073333343,0.5846,0.020606808,25.26098181,2.705436731,-33.5793583,104.4740628,52.42056656,6.191405592
Lecythidaceae,Lecythis,aurantiaca,T10111,T1,87,25.5,15.9,243.3333333,0.519999991,0.60605,NA,NA,NA,NA,27.78228986,73.49143219,20.11626765
Lecythidaceae,Lecythis,aurantiaca,T10130,T1,81,75.5,11.1,293.3333333,1.889999986,0.64144,NA,NA,NA,NA,72.56460387,128.4733353,9.613869075
Lecythidaceae,Lecythis,aurantiaca,T10171,T1,75.5,83,14.5,276.6666667,1.660000006,NA,NA,NA,NA,NA,61.12103377,85.13673274,10.32794958
Lecythidaceae,Lecythis,aurantiaca,T10216,T1,64,80,11.5,273.3333333,2.413333337,NA,NA,NA,NA,NA,64.9056388,106.3523,8.149601364
Lecythidaceae,Lecythis,aurantiaca,T10360,T1,29.5,48,25.9,356.6666667,2.75,NA,0.018378057,27.0931457,2.90216896,-33.24627134,82.86517284,139.4855321,7.268657262
Lecythidaceae,Lecythis,aurantiaca,T10386,T1,10.5,23,43.3,320,2.030000011,NA,0.022806878,22.45072508,2.778321687,-33.00990879,90.15768614,57.36676661,7.535039268
Lecythidaceae,Lecythis,chartacea,LV109566,LV1,184.3,6.4,18.47133758,213.3333333,1.713333368,0.73941,0.024662217,21.02132712,1.51371808,-32.06599307,74.58110628,34.09513283,11.42853639
Lecythidaceae,Lecythis,chartacea,LV109576,LV1,191,3.4,14.01273885,137.3333333,1.123333295,0.71836,0.027390715,18.86591047,2.016654449,-32.99369786,65.28659271,39.4820989,17.62593725
Lecythidaceae,Lecythis,chartacea,P01860017,P018,23,27,63.2,137.7666677,1.289999982,0.6217,0.023347871,21.2782022,4.17336111,-30.76996343,55.47353093,10.36666667,13.88392884
Lecythidaceae,Lecythis,chartacea,P01860319,P018,14,10,21.6,154.3333333,1.009999971,0.6651,0.019277505,25.3150554,3.910160311,-31.4827843,55.81599893,58.9,12.45243155
Lecythidaceae,Lecythis,corrugata,A110235,A11,56,66,17.8,224.200002,1.806666692,0.45,NA,NA,NA,NA,55.4735331,72.06666667,10.03248259
Lecythidaceae,Lecythis,corrugata,A110250,A11,48,82,29.1,272.3333384,1.946666678,0.58,0.019626674,26.73326795,2.347075845,-31.83355623,64.96901978,54.7,9.147157496
Lecythidaceae,Lecythis,corrugata,A110344,A11,78,15,32,298.8666585,2.343333324,0.56,0.016940732,30.58492827,1.750929728,-32.74048633,56.50501915,68.43333333,8.172770622
Lecythidaceae,Lecythis,corrugata,P01860063,P018,37,48,23.2,255,3.080000003,0.5818,0.020537201,23.6917876,2.808637946,-33.10018982,70.3209473,69.66666667,8.085106264
Lecythidaceae,Lecythis,corrugata,P01860111,P018,58,35,29.3,257.1333364,1.473333319,NA,0.021204107,23.34228709,4.070254561,-32.36478401,72.2897881,NA,NA
Lecythidaceae,Lecythis,corrugata,P01860128,P018,57,56,44.2,278.9000041,2.113333344,0.5337,NA,NA,NA,NA,56.96742472,45.16666667,7.540344807
Lecythidaceae,Lecythis,corrugata,P01860151,P018,65,13,13.1,215.100001,2.413333376,NA,0.023270469,20.99466427,3.348922674,-33.72697074,63.33530515,66.33333333,10.06575621
Lecythidaceae,Lecythis,corrugata,P01860170,P018,69,41,18.6,215.2333323,1.469999989,NA,0.017476196,28.18357313,3.280005049,-34.64566966,69.58480499,45.5,9.045725626
Lecythidaceae,Lecythis,corrugata,P01860198,P018,77,13,28,271.0999959,1.803333322,NA,NA,NA,NA,NA,65.86102491,48.93333333,7.846071403
Lecythidaceae,Lecythis,corrugata,P01860339,P018,16,35,27.1,213.4666646,2.016666691,0.5876,0.017132871,29.16408534,2.295696833,-34.90306029,54.7926562,55.1,9.112458602
Lecythidaceae,Lecythis,corrugata,P01860424,P018,20,78,28.2,NA,NA,0.6236,NA,NA,NA,NA,NA,30.6,9.913606922
Lecythidaceae,Lecythis,corrugata,P01860446,P018,65,82,35.3,253.5333303,1.779999971,0.6409,NA,NA,NA,NA,63.2108499,37.33333333,6.507844217
Lecythidaceae,Lecythis,corrugata,P01860461,P018,20,83,48.2,217.5666656,2.183333357,0.7587,NA,NA,NA,NA,64.65255061,39.9,9.500000297
Lecythidaceae,Lecythis,corrugata,P01860466,P018,0,81,51.9,262.4666697,1.573333343,0.5983,NA,NA,NA,NA,71.19844396,30.7,8.164893681
Lecythidaceae,Lecythis,holcogyne,LV109001,LV1,111.7,99,14.64968153,272.3333333,1.696666678,0.63359,NA,NA,NA,NA,90.32213357,21.64256668,10.12912633
Lecythidaceae,Lecythis,holcogyne,LV109052,LV1,108.5,32.5,11.46496815,NA,2.130000035,0.59571,NA,NA,NA,NA,56.73591561,49.25090027,11.82021606
Lecythidaceae,Lecythis,holcogyne,LV109114,LV1,131.9,4.5,24.52229299,179.3333333,1.909999967,NA,NA,NA,NA,NA,71.40211128,43.64016596,12.64932315
Lecythidaceae,Lecythis,holcogyne,LV109127,LV1,130.9,17.4,31.52866242,291.3333333,1.543333332,0.59916,0.021471445,23.2331137,3.524690972,-31.38154347,66.69717419,14.75496674,10.82271414
Lecythidaceae,Lecythis,holcogyne,LV109249,LV1,142.8,24,15.2866242,235,2.249999921,NA,NA,NA,NA,NA,64.77900668,28.49943352,11.17624843
Lecythidaceae,Lecythis,holcogyne,P00612824,P006,73,162,11.9,211.899999,1.466666698,0.6385,0.014404086,33.41955665,1.59439314,-31.9123275,31.0673922,32.4,11.47579689
Lecythidaceae,Lecythis,holcogyne,T10206,T1,61,67.5,27.7,246.6666667,1.700000008,0.69432,0.023996133,20.2832939,3.243285269,-32.26676335,79.70387382,43.60793304,11.35623246
Lecythidaceae,Lecythis,holcogyne,T10277,T1,48.5,60,15.1,276.6666667,1.663333337,0.65783,NA,NA,NA,NA,89.09512471,42.58793386,11.92939346
Lecythidaceae,Lecythis,idatimon,A110082,A11,17,72,13.7,197.8666687,1.559999983,0.67,NA,NA,NA,NA,65.60527517,22.2,11.32653033
Lecythidaceae,Lecythis,idatimon,A110312,A11,66,48,11.6,248.4333344,1.853333275,0.51,NA,NA,NA,NA,66.63258478,44.46666667,9.257460195
Lecythidaceae,Lecythis,idatimon,A110429,A11,90,96,16.1,323.3333333,2.780000051,0.71,0.019199192,28.20656062,2.680787774,-32.72325182,70.92756929,39.36666667,5.840751688
Lecythidaceae,Lecythis,idatimon,B445021,B4,84,41,29.6,284.7666626,2.046666702,0.57,NA,NA,NA,NA,76.35420297,72.93333333,7.979576825
Lecythidaceae,Lecythis,idatimon,B446071,B4,90,25,15.6,244.7666626,1.416666667,0.68,0.019676812,26.20255685,2.63462905,-33.72532401,69.78499801,24.66666667,8.77817309
